latitude,longitude,uranium_present,rock_type,rock_code,rock_favorability,is_intrusive,is_metamorphic,is_sedimentary,is_volcanic,clay_gridcode,clay_percent,soil_depth_code,soil_depth_class,dist_to_faults_m,inv_dist_faults,dist_to_dykes_m,inv_dist_dykes,dist_to_deposits_m,inv_dist_deposits,dist_to_rivers_m,inv_dist_rivers,structural_corridor
-25.441834744418387,15.315811120014127,0,No Data,MKj,0.2,0,0,0,0,1.0,,18.0,18.0,23025.442270408497,4.3428332881676195e-05,26693.449430256624,3.746097115104976e-05,128884.0971345886,7.758848945551458e-06,36193.50347381221,2.7628504441939077e-05,1.6268675252186576e-09
-25.441834744418387,15.415811120014126,0,unconsolidated to semi-consolidated sediments,QNA,0.2,0,0,0,0,1.0,,20.0,20.0,13890.076004750252,7.198866377651635e-05,17284.86902881799,5.785072178511005e-05,134474.8774780448,7.43627793143246e-06,26909.574621040956,3.716011322991653e-05,4.164596159817077e-09
-25.441834744418387,15.515811120014126,0,unconsolidated to semi-consolidated sediments,QNA,0.2,0,0,0,0,1.0,,20.0,20.0,7335.901764542007,0.00013629731351083767,8599.148868952723,0.00011627705697166313,140569.33561797827,7.11387644913686e-06,18153.582625166695,5.5082511156921625e-05,1.5848250488184303e-08
-25.441834744418387,15.615811120014126,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,20.0,20.0,2547.138772625341,0.00039244330440045165,1521.937561760367,0.000656625737724991,147104.91903202957,6.797823001141569e-06,11004.12725421727,9.086673664920962e-05,2.5768837426717977e-07
-25.441834744418387,15.715811120014125,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,3.0,,20.0,20.0,9380.437375132728,0.00010659347390099187,1993.0376366332437,0.0005014950478509581,154025.5246397772,6.492388258052997e-06,10447.778497949095,9.570496687208766e-05,5.345609929457777e-08
-25.441834744418387,15.815811120014125,0,No Data,MKj,0.2,0,0,0,0,3.0,,13.0,13.0,7953.968684036008,0.0001257075973167305,4109.184519600047,0.0002432980794977321,161281.64018301276,6.200295325431595e-06,17300.16326325637,5.779958172660947e-05,3.058441700543479e-08
-25.441834744418387,15.915811120014125,0,granitic rocks,MgNu,1.0,1,0,0,0,2.0,,15.0,15.0,2099.715950628752,0.00047602818443907006,456.79186867569683,0.0021843987812470464,168830.05959190137,5.9230807555031704e-06,10457.471913616551,9.561626289764533e-05,1.0398353859279489e-06
-25.441834744418387,16.015811120014124,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,3.0,,20.0,20.0,11888.059045912642,8.411094571389075e-05,6446.050956450569,0.00015510967832501064,176633.36324897027,5.661412545136965e-06,1466.385040387398,0.00068148439058367,1.3046421733294027e-08
-25.441834744418387,16.115811120014122,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,3.0,,15.0,15.0,18837.82224523001,5.308187459824883e-05,8947.2985732228,0.00011175308823427447,184659.29558875127,5.415349286708906e-06,6803.021190166289,0.00014697191146983483,5.932063415618795e-09
-25.441834744418387,16.215811120014124,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,20.0,20.0,19268.988861272308,5.1894165959262244e-05,7177.776564011061,0.0001392995019531937,192880.12408899784,5.184540502462994e-06,6007.8421323197945,0.00016642141330711521,7.228831472401609e-09
-25.441834744418387,16.315811120014125,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,20.0,20.0,14477.990918740012,6.90655865185819e-05,9997.053922674937,0.00010001946456120475,201272.02822923198,4.968375588114516e-06,3106.299539464036,0.00032182285206159607,6.907902983194123e-09
-25.441834744418387,16.415811120014123,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,4.0,,20.0,20.0,11153.390441483978,8.965079761606052e-05,14313.172458735471,6.986083218452023e-05,209814.54307083745,4.766091135881112e-06,1401.9022713756115,0.0007128080269051479,6.2630793274639895e-09
-25.441834744418387,16.51581112001412,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,2.0,,16.0,16.0,5088.221815180452,0.0001964936951690997,6067.988419552352,0.00016477210547614785,218490.06706790763,4.576846154031539e-06,10482.251914229579,9.539024800526228e-05,3.237667986580094e-08
-25.441834744418387,16.615811120014122,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,3.0,,14.0,14.0,9173.945139608595,0.0001089924773155276,291.8901598785633,0.0034142492203036636,227283.4348922714,4.3997733521610545e-06,11423.654585134955,8.752999861379944e-05,3.7212748069350484e-07
-25.441834744418387,16.715811120014124,0,volcanic rocks,MGp,0.2,0,0,0,1,4.0,,9.0,9.0,14220.700059851008,7.031508158599686e-05,5820.973580395375,0.00017176306044523293,236181.55131291784,4.234013031195949e-06,4683.885975888388,0.00021345236685517654,1.2077533608667064e-08
-25.441834744418387,16.81581112001412,0,sandstone/shale,NSR,1.0,0,0,1,0,4.0,,13.0,13.0,17950.064216972307,5.570700365800729e-05,15773.772513911299,6.339235631563815e-05,245173.07996582572,4.078734587846268e-06,7347.63714967556,0.0001360796539048264,3.531398225164956e-09
-25.441834744418387,16.91581112001412,0,sandstone/shale,ESt,1.0,0,0,1,0,4.0,,12.0,12.0,10168.522272116345,9.833303603079611e-05,25578.248196617697,3.909419042785739e-05,254248.18014316022,3.933149359368355e-06,5881.701875673757,0.00016998991639117665,3.844250435937305e-09
-25.441834744418387,17.01581112001412,0,sandstone/shale,ESt,1.0,0,0,1,0,4.0,,19.0,19.0,2819.1602976919653,0.0003545897730772274,35301.9863957236,2.8326215487569465e-05,263398.284851754,3.7965175211573503e-06,1474.9143412502287,0.000677546096037601,1.00441863218739e-08
-25.441834744418387,17.115811120014122,0,sandstone/shale,EBh,1.0,0,0,1,0,4.0,,14.0,14.0,5008.969101612242,0.00019960202941734573,45172.19429172919,2.2137022091950914e-05,272615.9139277342,3.6681509800418396e-06,5399.626393700575,0.00018516370641124608,4.418594534810019e-09
-25.441834744418387,17.21581112001412,0,sandstone/shale,EBh,1.0,0,0,1,0,3.0,,9.0,9.0,9758.132115657374,0.00010246812812336234,55110.52815631056,1.8145023980531645e-05,281894.51670357055,3.547413636420326e-06,11758.559169944845,8.503720127160942e-05,1.8592866420385986e-09
-25.441834744418387,17.315811120014118,0,sandstone/shale,ESt,1.0,0,0,1,0,5.0,,9.0,9.0,1278.7367423938965,0.0007814107127450163,57310.65056726799,1.744845925919159e-05,291228.33946879307,3.433719974175733e-06,15063.186671302108,6.638260809028879e-05,1.3634412986027279e-08
-25.441834744418387,17.41581112001412,0,sandstone/shale,ENb,1.0,0,0,1,0,3.0,,13.0,13.0,1525.1346107660513,0.0006552501941477133,50446.138688072766,1.982272981195721e-05,300612.31367419777,3.3265326401471085e-06,11496.213600694824,8.697759602722923e-05,1.2988847557822627e-08
-25.441834744418387,17.51581112001412,0,sandstone/shale,ENb,1.0,0,0,1,0,4.0,,9.0,9.0,6456.212349672648,0.00015486558995550078,44799.203660672065,2.2321327098739325e-05,310041.9614682167,3.225359463941621e-06,11147.505879237064,8.96981183696011e-05,3.4568054897359724e-09
-25.441834744418387,17.61581112001412,0,sandstone/shale,EGa,1.0,0,0,1,0,5.0,,15.0,15.0,527.0978493754229,0.0018935884726337968,40878.039616344395,2.4462414219735647e-05,319513.3157116692,3.1297502203388076e-06,1574.9967944822952,0.0006345190570825327,4.6321745579284494e-08
-25.441834744418387,17.715811120014116,0,sandstone/shale,EGa,1.0,0,0,1,0,4.0,,9.0,9.0,10543.697929789952,9.483439038826214e-05,39036.936970037605,2.5616107756091722e-05,329022.8520938278,3.0392933327971307e-06,2324.1719170876995,0.00043007572586396527,2.4292879631689922e-09
-25.441834744418387,17.815811120014118,0,diamictite//tillite,CDw,0.2,0,0,0,0,3.0,,12.0,12.0,20541.660302732253,4.867918688540044e-05,39637.922769737605,2.5227728962489656e-05,338567.4313746512,2.953612644686963e-06,7298.656250010371,0.00013699275222700785,1.2280653328592633e-09
-25.441834744418387,17.91581112001412,0,diamictite//tillite,CDw,0.2,0,0,0,0,4.0,,15.0,15.0,26698.166191811706,3.745435317402111e-05,41804.23321135847,2.3920450220770453e-05,347792.41737568413,2.8752700598694964e-06,922.1908640791223,0.0010831996274112768,8.959249906503279e-10
-25.441834744418387,18.015811120014117,0,diamictite//tillite,CDw,0.2,0,0,0,0,5.0,,17.0,17.0,34511.747433796816,2.8974801322851045e-05,45961.627322086,2.175680674197402e-05,346869.76391697925,2.8829180894569195e-06,2358.7473635752376,0.00042377417830225124,6.303991527683634e-10
-25.441834744418387,18.115811120014115,0,sandstone/quartzite,PPaNs,1.0,0,0,1,0,1.0,,18.0,18.0,43263.54552501355,2.311361388095124e-05,51763.232429820644,1.9318358508565734e-05,342918.73477173824,2.916134297915639e-06,3189.266216516208,0.00031345346505032637,4.4651707938077745e-10
-25.441834744418387,18.215811120014116,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,4.0,,20.0,20.0,52486.768507927605,1.9052057811315847e-05,58724.13935268495,1.7028482367565115e-05,339213.1498539048,2.9479902310404422e-06,6718.35232612664,0.00014882386745992355,3.2442763050582314e-10
-25.441834744418387,18.315811120014118,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,4.0,,15.0,15.0,59678.439203940536,1.6756189624750557e-05,66481.55778880003,1.5041539213590017e-05,335761.197753106,2.978298351309113e-06,16688.030994374996,5.991959631071738e-05,2.520388833110357e-10
-25.441834744418387,18.415811120014116,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,4.0,,20.0,20.0,63296.06820702838,1.5798520031437444e-05,74788.38481897781,1.3370881474963677e-05,332570.84183260554,3.0068691158265083e-06,23753.4871473214,4.209730960715613e-05,2.112401388201895e-10
-25.441834744418387,18.515811120014114,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,4.0,,20.0,20.0,66885.90738710805,1.4950609006520499e-05,83306.61353059189,1.2003704795033938e-05,329649.746233697,3.03351353341417e-06,25608.538458868108,3.9047950887756766e-05,1.794626970202477e-10
-25.441834744418387,18.615811120014115,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,4.0,,20.0,20.0,71596.29325954375,1.3967008450653999e-05,91925.7928583091,1.0878221342295112e-05,327005.1991065819,3.058046002589901e-06,30402.692713436718,3.289074157620519e-05,1.5193620941592052e-10
-25.441834744418387,18.715811120014116,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,1.0,,20.0,20.0,75983.07372427768,1.3160652633980716e-05,100811.81322761162,9.919374015902475e-06,324644.03447265254,3.0802873717886423e-06,37354.61780714753,2.676973528218994e-05,1.305454357698268e-10
-25.441834744418387,18.815811120014114,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,4.0,,20.0,20.0,81063.78395101397,1.2335812806264709e-05,109900.23464064267,9.099078852660943e-06,322572.5543455058,3.100068144237604e-06,31030.50602284433,3.2225313178929646e-05,1.1224453343586725e-10
-25.441834744418387,18.915811120014112,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,4.0,,20.0,20.0,86564.72372818564,1.1551916358257187e-05,119145.0033032769,8.39306373923914e-06,320796.45291712024,3.117231732691953e-06,24311.445956696047,4.1131196827383944e-05,9.695597030521184e-11
-25.441834744418387,19.015811120014114,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,2.0,,12.0,12.0,92280.58474408611,1.0836398212852378e-05,128512.6261442197,7.781276040548313e-06,319320.7447340267,3.131637655409067e-06,16681.710510726956,5.994229770737804e-05,8.432100577950876e-11
-25.441834744418387,19.115811120014115,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,2.0,,20.0,20.0,95298.9640420548,1.049318339258461e-05,137978.31704471254,7.247463035897964e-06,318149.6988303571,3.1431645559050476e-06,9651.388383086442,0.00010360130159622117,7.604895876665536e-11
-25.441834744418387,19.215811120014113,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,2.0,,20.0,20.0,98530.6767446366,1.014902042712303e-05,147523.42534750598,6.7785385209562235e-06,316976.2968146222,3.1548000757443203e-06,4411.863287969794,0.0002266102380117163,6.879552591522504e-11
-25.441834744418387,19.31581112001411,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,2.0,,20.0,20.0,101659.92993767245,9.83662062321378e-06,157133.69685085546,6.36396683890351e-06,316018.4526641289,3.16436216685312e-06,4143.4573613118,0.00024128611126149476,6.259992745300687e-11
-25.441834744418387,19.415811120014112,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,2.0,,18.0,18.0,105654.89377008702,9.464687338465515e-06,166798.07952594155,5.995236921223383e-06,315372.23555950355,3.170846118967262e-06,1479.78073540878,0.0006753194285202144,5.674304297940393e-11
-25.441834744418387,19.515811120014114,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,2.0,,20.0,20.0,109741.70263690349,9.112223190899685e-06,176507.89012862995,5.665437017202109e-06,315039.66413043125,3.17419341011161e-06,4802.283828632437,0.00020819090348960583,5.162472657473059e-11
-25.441834744418387,19.61581112001411,0,unconsolidated to semi-consolidated sediments,Jdo_uc,0.2,0,0,0,0,2.0,,20.0,20.0,112467.18541669183,8.891403344821693e-06,186182.57794870797,5.371042983584147e-06,315021.835694462,3.174373050752078e-06,6636.664531627915,0.00015065539923493932,4.7756109549421164e-11
-25.441834744418387,19.71581112001411,0,unconsolidated to semi-consolidated sediments,Jdo_uc,0.2,0,0,0,0,2.0,,20.0,20.0,116000.9497013833,8.620544763034057e-06,195871.83325858114,5.105353220065245e-06,315318.9104827347,3.1713823540957617e-06,9020.657169650862,0.00011084438049408832,4.401092596467251e-11
-25.441834744418387,19.81581112001411,0,unconsolidated to semi-consolidated sediments,Jdo_uc,0.2,0,0,0,0,3.0,,20.0,20.0,120272.07016132123,8.314413182092289e-06,200753.1167683606,4.981217900272732e-06,315925.6561826665,3.16529162838924e-06,13701.95262675092,7.297697271811324e-05,4.141590377290167e-11
-25.441834744418387,19.915811120014112,0,unconsolidated to semi-consolidated sediments,PPa_uc,0.2,0,0,0,0,3.0,,20.0,20.0,125205.4042791498,7.986811902772026e-06,205934.3107905077,4.855893805493475e-06,316383.64128248324,3.160709685357806e-06,17986.74021681138,5.5593420182119256e-05,3.878311044431224e-11
-25.441834744418387,20.01581112001411,0,No Data,ND,0.2,0,0,0,0,,,,,129688.01262576059,7.710753438193471e-06,211464.17705445457,4.728910991063503e-06,317154.30578556587,3.1530293889395535e-06,24952.91474253891,4.007387258942987e-05,3.6463466683253803e-11
-25.441834744418387,20.115811120014108,0,No Data,ND,0.2,0,0,0,0,,,,,133898.26945959657,7.468300641488899e-06,217316.28172682656,4.601566852179873e-06,318235.49486293667,3.142317163940284e-06,33039.464012583514,3.026591877218033e-05,3.4365884673989e-11
-25.441834744418387,20.21581112001411,0,No Data,ND,0.2,0,0,0,0,,,,,138709.62842422898,7.209252898354883e-06,223465.49088515175,4.474943854172478e-06,319624.17654295044,3.1286646778453087e-06,40757.972379525505,2.4534475273040273e-05,3.226100195066831e-11
-25.441834744418387,20.31581112001411,0,No Data,ND,0.2,0,0,0,0,,,,,144062.15490144317,6.941400114999026e-06,229888.14434476296,4.3499226675110326e-06,321316.4855882276,3.1121866840496586e-06,47732.39327813386,2.0949694361202873e-05,3.019455370449795e-11
-25.441834744418387,20.41581112001411,0,No Data,ND,0.2,0,0,0,0,,,,,149898.1632985233,6.6711513126227795e-06,236562.1501796946,4.227201063396369e-06,323307.7778744211,3.093018403565949e-06,55666.15082726756,1.7963915615206372e-05,2.82002979227971e-11
-25.441834744418387,20.515811120014106,0,No Data,ND,0.2,0,0,0,0,,,,,156163.7282726134,6.403494637113712e-06,243467.0166820974,4.107315669744525e-06,325592.693556165,3.071312558538545e-06,64087.768074636515,1.5603358124085328e-05,2.6301173864142177e-11
-25.441834744418387,20.615811120014108,0,No Data,ND,0.2,0,0,0,0,,,,,162809.52909443693,6.142108901445545e-06,250583.837087471,3.990664445713978e-06,328165.22712069826,3.0472361789752483e-06,72601.0804797687,1.3773709973485677e-05,2.4511095614702076e-11
-25.441834744418387,20.71581112001411,0,No Data,ND,0.2,0,0,0,0,,,,,169791.18289140824,5.889552645892755e-06,257895.2403011937,3.877528415428286e-06,331018.80234209995,3.020967304447023e-06,81473.92246004433,1.2273715270982977e-05,2.2836907738610006e-11
-25.341834744418385,11.015811120014142,0,No Data,ND,0.2,0,0,0,0,,,,,381425.3310759558,2.621738245440805e-06,439399.51258238533,2.2758280233287284e-06,379635.54661999526,2.634098347230436e-06,372305.03161528695,2.685962394058995e-06,5.9666253688068755e-12
-25.341834744418385,11.115811120014142,0,No Data,ND,0.2,0,0,0,0,,,,,371604.1250366323,2.6910285478474536e-06,430967.35702542705,2.320355969756267e-06,369872.9992581839,2.7036234014977842e-06,362474.1800646588,2.758809582001225e-06,6.2441441557823775e-12
-25.341834744418385,11.215811120014141,0,No Data,ND,0.2,0,0,0,0,,,,,361800.0220495756,2.7639501799499495e-06,422612.5837725516,2.366227774964741e-06,360130.99197649315,2.776759694443566e-06,352660.2365024533,2.8355824130760217e-06,6.540135684416364e-12
-25.341834744418385,11.315811120014141,0,No Data,ND,0.2,0,0,0,0,,,,,352014.3473446095,2.840785231505939e-06,414339.7847407787,2.413472283752186e-06,350411.13379046397,2.8537824566256893e-06,342864.54676752177,2.916595176820274e-06,6.85615642033212e-12
-25.341834744418385,11.41581112001414,0,No Data,ND,0.2,0,0,0,0,,,,,342132.2556641457,2.9228377640718085e-06,406153.8805807229,2.4621149413991863e-06,340715.2160766467,2.9349938535800197e-06,333088.61509163026,3.00219506911048e-06,7.196362530206989e-12
-25.341834744418385,11.51581112001414,0,No Data,ND,0.2,0,0,0,0,,,,,332057.1001601427,3.0115211751128097e-06,398060.14437710965,2.5121768706282816e-06,331045.2380902287,3.0207260646394775e-06,323334.12720274663,3.0927663463331406e-06,7.565473841525703e-12
-25.341834744418385,11.61581112001414,0,No Data,ND,0.2,0,0,0,0,,,,,321982.83559863,3.1057459705727377e-06,390064.2265009164,2.5636737962276434e-06,321403.4367609811,3.1113447283979787e-06,313602.9774995643,3.188735066350966e-06,7.962119562496917e-12
-25.341834744418385,11.71581112001414,0,No Data,ND,0.2,0,0,0,0,,,,,311909.4437922036,3.2060484664829157e-06,382172.1804864566,2.6166147994140522e-06,311792.3215978075,3.20725278808227e-06,303897.3011366561,3.290574498968071e-06,8.388993865037924e-12
-25.341834744418385,11.81581112001414,0,No Data,ND,0.2,0,0,0,0,,,,,301836.90732029243,3.3130364866294262e-06,373048.2192443793,2.6806114271610738e-06,302214.71571304335,3.3088947662454105e-06,294219.51205685857,3.3988112963611065e-06,8.880963464660416e-12
-25.341834744418385,11.915811120014139,0,No Data,ND,0.2,0,0,0,0,,,,,291765.2096600098,3.4274016897477028e-06,362975.8377191149,2.7549967272948627e-06,292673.8042012633,3.4167614896987556e-06,284572.34825613897,3.514032519657882e-06,9.442480438379803e-12
-25.341834744418385,12.015811120014138,0,No Data,ND,0.2,0,0,0,0,,,,,281694.33534509415,3.54993453752061e-06,352904.5879606994,2.833619058793036e-06,283173.19138426177,3.531395269857131e-06,274958.9258809007,3.636893619302005e-06,1.0059162162986042e-11
-25.341834744418385,12.115811120014138,0,No Data,ND,0.2,0,0,0,0,,,,,271624.27016021905,3.681542587735474e-06,342834.48169781227,2.916850948588328e-06,273716.9687768466,3.6533955168112025e-06,265382.8041570609,3.7681274604390494e-06,1.0738510989304545e-11
-25.341834744418385,12.215811120014138,0,No Data,ND,0.2,0,0,0,0,,,,,261555.0013801979,3.8232730073985175e-06,332765.53497052443,3.005109874070051e-06,264309.79605289095,3.783424721704864e-06,255848.06365857532,3.908554464496602e-06,1.1489355465798785e-11
-25.341834744418385,12.315811120014137,0,No Data,ND,0.2,0,0,0,0,,,,,251486.518066651,3.9763404867472305e-06,322697.7688007918,3.09886524735184e-06,254956.99781627994,3.922214672867762e-06,246359.40107128746,4.059093895169612e-06,1.2322143346019092e-11
-25.341834744418385,12.415811120014137,0,No Data,ND,0.2,0,0,0,0,,,,,241418.81143889768,4.1421621284510685e-06,312631.2099922921,3.1986467422043777e-06,245664.67962849955,4.070572664086492e-06,236922.24443547011,4.22077623655186e-06,1.3249313397852362e-11
-25.341834744418385,12.515811120014137,0,No Data,ND,0.2,0,0,0,0,,,,,231351.87534166608,4.32240143340852e-06,302565.89208966127,3.305054274423603e-06,236439.86753719766,4.229387290006778e-06,227542.89390654553,4.394756470198711e-06,1.4285771333261537e-11
-25.341834744418385,12.615811120014136,0,No Data,ND,0.2,0,0,0,0,,,,,221285.70684041973,4.519024275241021e-06,292501.8565354238,3.418770031324102e-06,227290.67631128477,4.39963317719766e-06,218228.6944184016,4.582327820533656e-06,1.5449504763020122e-11
-25.341834744418385,12.715811120014136,0,No Data,ND,0.2,0,0,0,0,,,,,211220.30698684137,4.7343708561669765e-06,282439.15407380724,3.540573057960732e-06,218226.51273623636,4.582373631360879e-06,208988.24833819404,4.784935148346787e-06,1.676238589973928e-11
-25.341834744418385,12.815811120014136,0,No Data,ND,0.2,0,0,0,0,,,,,201155.68181402466,4.971249232101222e-06,272377.8464651219,3.671357056459412e-06,209258.32166130238,4.778759636899495e-06,199831.67834208102,5.004186543945344e-06,1.8251230947693255e-11
-25.341834744418385,12.915811120014135,0,No Data,ND,0.2,0,0,0,0,,,,,191091.8436459854,5.233058344417015e-06,262318.0085938536,3.8121522544646843e-06,200398.88398852386,4.99002284880198e-06,190770.95338828236,5.241860673118328e-06,1.9949215165414553e-11
-25.341834744418385,13.015811120014135,0,No Data,ND,0.2,0,0,0,0,,,,,181028.81284370713,5.5239520181317e-06,252259.73108006417,3.964152469226823e-06,191663.1773564289,5.21745906717011e-06,181820.29385266668,5.499905862568107e-06,2.1897788032567273e-11
-25.341834744418385,13.115811120014135,0,No Data,ND,0.2,0,0,0,0,,,,,170966.62016742092,5.849060769640151e-06,242203.1235399694,4.128748864323015e-06,183068.8116817959,5.46239705396189e-06,172996.67556401508,5.780424486859453e-06,2.4149303010008075e-11
-25.341834744418385,13.215811120014134,0,No Data,ND,0.2,0,0,0,0,,,,,160905.3100246213,6.214796671721473e-06,232148.31869191056,4.307572409148948e-06,174636.5525470625,5.726145295872222e-06,164314.61540535308,6.085848855771147e-06,2.6770686671578126e-11
-25.341834744418385,13.315811120014134,0,No Data,ND,0.2,0,0,0,0,,,,,150844.94501697307,6.629279957691145e-06,222095.47757472348,4.502547770770268e-06,166390.94485568462,6.009906314078617e-06,155794.18240149273,6.418683713999225e-06,2.9848649695314285e-11
-25.341834744418385,13.415811120014133,0,No Data,ND,0.2,0,0,0,0,,,,,140785.61243516687,7.102948090753348e-06,212044.7962463171,4.715962389739516e-06,158361.04581567494,6.3146443634855995e-06,147459.59898240768,6.781472521478784e-06,3.349723605226489e-11
-25.341834744418385,13.515811120014133,0,No Data,ND,0.2,0,0,0,0,,,,,130727.4337498189,7.649445276103794e-06,201996.5144759807,4.950555963988898e-06,150581.26781090937,6.640888163908713e-06,139354.9819691587,7.175867055504752e-06,3.7869006932822345e-11
-25.341834744418385,13.615811120014133,0,No Data,ND,0.2,0,0,0,0,,,,,120670.57884441214,8.286955466865562e-06,191950.92715788478,5.209637719226843e-06,143092.31440374436,6.988446694151301e-06,131507.99325861057,7.604042698688402e-06,4.317203577773593e-11
-25.341834744418385,13.715811120014132,0,No Data,ND,0.2,0,0,0,0,,,,,110615.28800419527,9.040259965712045e-06,181908.39949279802,5.4972420489991835e-06,135942.1612494442,7.356015490658515e-06,123499.43593132615,8.097137410559924e-06,4.969649721739617e-11
-25.341834744418385,13.815811120014132,0,No Data,ND,0.2,0,0,0,0,,,,,100561.90708152317,9.944024382562167e-06,171869.38747143743,5.818337962182035e-06,129186.98129974565,7.740658147446173e-06,115516.00947741333,8.656733796381102e-06,5.785769456192523e-11
-25.341834744418385,13.915811120014132,0,No Data,ND,0.2,0,0,0,0,,,,,90510.9460646256,1.104826537798667e-05,161834.46594860463,6.1791152769787675e-06,122891.83375170785,8.137170976302782e-06,107858.42233632016,9.271327236315671e-06,6.826850538123303e-11
-25.341834744418385,14.015811120014131,0,No Data,ND,0.2,0,0,0,0,,,,,80463.18147138816,1.2427890046400146e-05,151804.3677986002,6.587382346892354e-06,117130.82728545937,8.537389223536334e-06,100619.4645244201,9.938336149872424e-06,8.186726350077552e-11
-25.341834744418385,14.115811120014131,0,No Data,ND,0.2,0,0,0,0,,,,,70419.84623008793,1.4200340574333244e-05,141780.03960091362,7.053129267600293e-06,111986.3440910607,8.929580463903727e-06,93907.51078842036,1.0648662103193609e-05,1.0015683771472176e-10
-25.341834744418385,14.21581112001413,0,No Data,ND,0.2,0,0,0,0,,,,,60383.00858707233,1.6560675970327863e-05,131762.7225894204,7.58934234968474e-06,107546.81703944555,9.298189656729413e-06,87767.7152522458,1.139358138177159e-05,1.2568463948101568e-10
-25.341834744418385,14.31581112001413,0,No Data,ND,0.2,0,0,0,0,,,,,50356.402695085824,1.985805356275029e-05,121754.07328282463,8.213210119607105e-06,103902.57829451475,9.624307616870514e-06,82409.81792620308,1.2134329268464199e-05,1.6309836647728061e-10
-25.341834744418385,14.41581112001413,0,No Data,ND,0.2,0,0,0,0,,,,,40319.372023147625,2.4801358465291625e-05,111756.3484116236,8.947957465103855e-06,101139.56820440551,9.887229405108698e-06,77995.04034484745,1.2821163684446727e-05,2.2192150062422289e-10
-25.341834744418385,14.51581112001413,0,No Data,ND,0.2,0,0,0,0,,,,,30277.06875477963,3.302720553609094e-05,101772.69781209689,9.825721394601222e-06,99331.29647527012,1.0067219177289042e-05,74690.73193647167,1.3388362728695866e-05,3.245161200398607e-10
-25.341834744418385,14.61581112001413,0,No Data,ND,0.2,0,0,0,0,,,,,20256.51192807561,4.9364403859195764e-05,91807.64627456244,1.0892220292731529e-05,98530.29726997003,1.0149059514156787e-05,72648.51194374892,1.376471738412063e-05,5.376879614537268e-10
-25.341834744418385,14.715811120014129,0,No Data,ND,0.2,0,0,0,0,,,,,10318.28920691631,9.690589922896712e-05,81867.92250348064,1.2214647138631697e-05,98761.04670156837,1.012534706800603e-05,71975.84065054204,1.3893357793448373e-05,1.183671364733635e-09
-25.341834744418385,14.815811120014128,0,No Data,NSb,0.2,0,0,0,0,1.0,,20.0,20.0,291.65971902098823,0.0034169376070790408,71963.96347650704,1.389565076798031e-05,100016.37873201178,9.99826242876667e-06,72710.70196960714,1.3752944476777498e-05,4.748057168394868e-08
-25.341834744418385,14.915811120014128,0,unconsolidated to semi-consolidated sediments,QNA,0.2,0,0,0,0,1.0,,20.0,20.0,8189.167438960234,0.0001220976258974936,62112.82718606128,1.6099474872229514e-05,102258.55161153656,9.779037598353634e-06,72665.46374128807,1.3761506319617615e-05,1.965707660095578e-09
-25.341834744418385,15.015811120014128,0,unconsolidated to semi-consolidated sediments,QNA,0.2,0,0,0,0,1.0,,20.0,20.0,16501.42953847532,6.059713799525735e-05,52344.30160573607,1.9103911322012872e-05,105424.61409234974,9.485360921151755e-06,68336.36769075981,1.4633282401587357e-05,1.1576423506291733e-09
-25.341834744418385,15.115811120014127,0,unconsolidated to semi-consolidated sediments,QNA,0.2,0,0,0,0,1.0,,20.0,20.0,26079.69414653023,3.834253775538562e-05,42715.069638565816,2.341039352312412e-05,109434.41142749373,9.137810028361328e-06,58970.7371575864,1.695727560691936e-05,8.976138975288215e-10
